feedback_id,feedback_date,source,product_area,product_name,rating_score,sentiment_score,nps_score,linked_case_id,verbatim_text
FB000775,2025-05-15,App Store Review,Account & Billing,Jonly Cam Outdoor,3,-0.58,,JNL000211,The overall Jonly experience is okay but there is room for improvement in the Account & Billing.
FB000776,2025-05-08,Retailer Review,Floodlight & Outdoor,Jonly Floodlight Max,4,0.25,,JNL000726,The Floodlight & Outdoor experience is much better after the latest update.
FB000777,2025-06-06,Post-Contact Survey,Mobile App,Jonly Cam Outdoor,3,-0.25,5.0,JNL001376,The overall Jonly experience is okay but there is room for improvement in the Mobile App.
FB000778,2025-06-29,In-App Survey,Setup & Onboarding,Jonly Cam Outdoor,1,-0.81,3.0,JNL004550,Still having issues with the Setup & Onboarding despite multiple contacts with Jonly support.
FB000779,2025-05-25,App Store Review,Setup & Onboarding,Jonly Cam Outdoor,5,0.84,,JNL001599,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000780,2025-05-07,Post-Contact Survey,Mobile App,Jonly Floodlight Max,5,1.0,9.0,JNL004911,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB000781,2025-06-03,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.4,3.0,JNL003639,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB000782,2025-06-29,Post-Contact Survey,Account & Billing,Jonly Cam Outdoor,1,-1.0,9.0,JNL000770,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB000783,2025-05-01,Play Store Review,Doorbell & Entry,Jonly Doorbell Pro,5,0.66,,JNL001009,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB000784,2025-07-19,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,3,0.13,5.0,JNL004103,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB000785,2025-07-30,Community,Account & Billing,Jonly Secure Subscription,5,0.41,10.0,JNL000996,The video quality on my Jonly Secure Subscription is excellent and notifications are reliable.
FB000786,2025-07-19,Community,Doorbell & Entry,Jonly Doorbell Pro,3,-0.43,9.0,,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB000787,2025-07-12,Post-Contact Survey,Account & Billing,Jonly Secure Subscription,3,-0.99,7.0,,The overall Jonly experience is okay but there is room for improvement in the Account & Billing.
FB000788,2025-07-26,In-App Survey,Floodlight & Outdoor,Jonly Floodlight Max,5,1.0,0.0,,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB000789,2025-06-08,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,7.0,,The Doorbell & Entry experience is much better after the latest update.
FB000790,2025-05-24,App Store Review,Doorbell & Entry,Jonly Doorbell Pro,4,0.97,,,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB000791,2025-07-13,In-App Survey,Camera Hardware,Jonly Cam Indoor,5,0.48,3.0,,The video quality on my Jonly Cam Indoor is excellent and notifications are reliable.
FB000792,2025-05-15,Play Store Review,Camera Hardware,Jonly Cam Outdoor,3,-0.88,,,The overall Jonly experience is okay but there is room for improvement in the Camera Hardware.
FB000793,2025-07-14,Post-Contact Survey,Mobile App,Jonly Doorbell Pro,3,0.35,5.0,JNL000426,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB000794,2025-05-03,Post-Contact Survey,Account & Billing,Jonly Hub Plus,5,1.0,9.0,JNL001970,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000795,2025-07-23,Community,Account & Billing,Jonly Secure Subscription,4,0.22,9.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000796,2025-07-23,Post-Contact Survey,Mobile App,Jonly Doorbell Pro,4,0.2,0.0,,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB000797,2025-06-07,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,1,-1.0,9.0,JNL001202,Billing for my Jonly subscription is confusing and feels unreliable.
FB000798,2025-06-19,In-App Survey,Floodlight & Outdoor,Jonly Floodlight Max,4,-0.21,3.0,JNL003459,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB000799,2025-05-18,In-App Survey,Setup & Onboarding,Jonly Floodlight Max,4,1.0,0.0,JNL004349,The Setup & Onboarding experience is much better after the latest update.
FB000800,2025-05-12,Post-Contact Survey,Setup & Onboarding,Jonly Hub Plus,1,-1.0,0.0,JNL003548,The Jonly app is slow and keeps freezing when I check live view on my Jonly Hub Plus.
FB000801,2025-07-04,App Store Review,Setup & Onboarding,Jonly Doorbell Pro,2,-0.55,,JNL000171,The Jonly app is slow and keeps freezing when I check live view on my Jonly Doorbell Pro.
FB000802,2025-05-09,Social,Account & Billing,Jonly Cam Outdoor,3,0.0,5.0,JNL003253,"Mixed feelings about my Jonly Cam Outdoor so far, some features are good and some are frustrating."
FB000803,2025-05-18,In-App Survey,Account & Billing,Jonly Doorbell Pro,1,-1.0,7.0,JNL000330,Still having issues with the Account & Billing despite multiple contacts with Jonly support.
FB000804,2025-06-10,Post-Contact Survey,Account & Billing,Jonly Cam Outdoor,4,0.86,3.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000805,2025-05-31,Community,Setup & Onboarding,Jonly Cam Outdoor,4,1.0,9.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000806,2025-05-28,Post-Contact Survey,Account & Billing,Jonly Secure Subscription,1,-0.62,0.0,JNL000294,Still having issues with the Account & Billing despite multiple contacts with Jonly support.
FB000807,2025-05-20,App Store Review,Camera Hardware,Jonly Cam Indoor,5,0.74,,JNL004263,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB000808,2025-05-09,Play Store Review,Setup & Onboarding,Jonly Doorbell Pro,3,0.92,,JNL000323,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB000809,2025-06-27,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,5,0.66,0.0,JNL002848,The Doorbell & Entry experience is much better after the latest update.
FB000810,2025-06-27,Play Store Review,Doorbell & Entry,Jonly Doorbell Pro,1,-1.0,,JNL004869,Billing for my Jonly subscription is confusing and feels unreliable.
FB000811,2025-05-13,App Store Review,Account & Billing,Jonly Cam Indoor,4,0.51,,JNL004836,The Account & Billing experience is much better after the latest update.
FB000812,2025-07-05,Post-Contact Survey,Setup & Onboarding,Jonly Floodlight Max,3,-0.64,5.0,JNL004192,The overall Jonly experience is okay but there is room for improvement in the Setup & Onboarding.
FB000813,2025-07-28,Post-Contact Survey,Setup & Onboarding,Jonly Cam Indoor,2,0.04,5.0,,My Jonly Cam Indoor from Jonly keeps going offline and support hasn’t fully resolved it.
FB000814,2025-07-08,Play Store Review,Setup & Onboarding,Jonly Cam Outdoor,1,-1.0,,JNL002246,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB000815,2025-05-05,Community,Setup & Onboarding,Jonly Cam Indoor,5,1.0,5.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000816,2025-06-05,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,3,0.04,5.0,,The overall Jonly experience is okay but there is room for improvement in the Camera Hardware.
FB000817,2025-05-05,Play Store Review,Doorbell & Entry,Jonly Doorbell Pro,3,-0.46,,,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB000818,2025-05-03,App Store Review,Setup & Onboarding,Jonly Hub Plus,4,0.68,,JNL003005,The video quality on my Jonly Hub Plus is excellent and notifications are reliable.
FB000819,2025-07-11,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.08,3.0,,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB000820,2025-07-01,Social,Subscription & Cloud,Jonly Secure Subscription,4,0.84,7.0,JNL003842,Customer care resolved my issue quickly and the Jonly app feels great now.
FB000821,2025-05-25,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,4,0.54,9.0,JNL002734,The Subscription & Cloud experience is much better after the latest update.
FB000822,2025-05-12,App Store Review,Subscription & Cloud,Jonly Secure Subscription,3,0.25,,JNL004473,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB000823,2025-05-24,App Store Review,Camera Hardware,Jonly Cam Indoor,4,0.75,,,The video quality on my Jonly Cam Indoor is excellent and notifications are reliable.
FB000824,2025-07-29,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,4,0.92,3.0,JNL002889,The Floodlight & Outdoor experience is much better after the latest update.
FB000825,2025-05-23,Social,Subscription & Cloud,Jonly Secure Subscription,3,0.18,5.0,,The overall Jonly experience is okay but there is room for improvement in the Subscription & Cloud.
FB000826,2025-05-13,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,4,0.25,9.0,JNL002667,The video quality on my Jonly Cam Indoor is excellent and notifications are reliable.
FB000827,2025-05-15,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,1,-0.47,,JNL001771,Billing for my Jonly subscription is confusing and feels unreliable.
FB000828,2025-05-09,Play Store Review,Camera Hardware,Jonly Cam Outdoor,5,0.85,,JNL000179,The Camera Hardware experience is much better after the latest update.
FB000829,2025-05-29,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,3,-0.05,10.0,JNL004964,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB000830,2025-07-29,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,3,0.05,9.0,JNL000509,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB000831,2025-05-29,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,2,-0.92,5.0,,Billing for my Jonly subscription is confusing and feels unreliable.
FB000832,2025-05-02,Retailer Review,Floodlight & Outdoor,Jonly Floodlight Max,4,0.38,,,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB000833,2025-06-27,Community,Setup & Onboarding,Jonly Floodlight Max,3,-0.61,10.0,JNL001266,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB000834,2025-07-10,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,0.07,10.0,JNL002888,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB000835,2025-05-23,Post-Contact Survey,Setup & Onboarding,Jonly Floodlight Max,1,-0.87,5.0,,Billing for my Jonly subscription is confusing and feels unreliable.
FB000836,2025-05-31,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,3,0.08,,,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB000837,2025-06-21,Post-Contact Survey,Account & Billing,Jonly Doorbell Pro,2,-0.53,0.0,,My Jonly Doorbell Pro from Jonly keeps going offline and support hasn’t fully resolved it.
FB000838,2025-07-04,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,4,0.19,,JNL005167,The Subscription & Cloud experience is much better after the latest update.
FB000839,2025-05-26,Play Store Review,Mobile App,Jonly Hub Plus,4,0.41,,JNL000847,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB000840,2025-07-24,App Store Review,Mobile App,Jonly Hub Plus,4,0.68,,JNL004506,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB000841,2025-05-14,Community,Account & Billing,Jonly Cam Indoor,3,-0.19,3.0,JNL004686,The overall Jonly experience is okay but there is room for improvement in the Account & Billing.
FB000842,2025-05-17,In-App Survey,Account & Billing,Jonly Secure Subscription,4,0.28,9.0,JNL002289,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB000843,2025-05-07,In-App Survey,Account & Billing,Jonly Secure Subscription,1,-1.0,7.0,JNL003706,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB000844,2025-07-24,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,1,-1.0,9.0,JNL002889,Billing for my Jonly subscription is confusing and feels unreliable.
FB000845,2025-06-04,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,2,-0.13,,JNL004310,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB000846,2025-05-13,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,4,0.79,9.0,JNL000056,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB000847,2025-06-04,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,5,1.0,0.0,JNL002458,The Subscription & Cloud experience is much better after the latest update.
FB000848,2025-05-10,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,3,0.45,0.0,JNL001188,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB000849,2025-06-09,Retailer Review,Mobile App,Jonly Doorbell Pro,4,0.62,,JNL004765,The Mobile App experience is much better after the latest update.
FB000850,2025-07-23,Retailer Review,Camera Hardware,Jonly Cam Indoor,1,-0.31,,JNL002705,Billing for my Jonly subscription is confusing and feels unreliable.
FB000851,2025-05-07,Retailer Review,Floodlight & Outdoor,Jonly Floodlight Max,2,-0.68,,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Floodlight Max.
FB000852,2025-06-20,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,1,-1.0,3.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Secure Subscription.
FB000853,2025-06-23,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,1,-1.0,9.0,,Still having issues with the Subscription & Cloud despite multiple contacts with Jonly support.
FB000854,2025-06-04,Play Store Review,Account & Billing,Jonly Hub Plus,4,0.35,,JNL002102,The video quality on my Jonly Hub Plus is excellent and notifications are reliable.
FB000855,2025-05-26,App Store Review,Camera Hardware,Jonly Cam Indoor,2,-0.01,,JNL004395,Billing for my Jonly subscription is confusing and feels unreliable.
FB000856,2025-06-15,In-App Survey,Camera Hardware,Jonly Cam Indoor,5,1.0,10.0,JNL003582,The video quality on my Jonly Cam Indoor is excellent and notifications are reliable.
FB000857,2025-07-05,Social,Floodlight & Outdoor,Jonly Floodlight Max,4,0.36,7.0,JNL002931,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB000858,2025-07-02,Post-Contact Survey,Setup & Onboarding,Jonly Floodlight Max,4,0.46,7.0,JNL002877,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB000859,2025-06-13,Social,Floodlight & Outdoor,Jonly Floodlight Max,3,0.14,3.0,,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB000860,2025-07-30,Community,Doorbell & Entry,Jonly Doorbell Pro,3,-0.38,5.0,JNL000811,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB000861,2025-06-26,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,5,1.0,3.0,JNL003285,The Doorbell & Entry experience is much better after the latest update.
FB000862,2025-05-29,App Store Review,Account & Billing,Jonly Doorbell Pro,4,1.0,,,The video quality on my Jonly Doorbell Pro is excellent and notifications are reliable.
FB000863,2025-06-21,App Store Review,Setup & Onboarding,Jonly Hub Plus,4,0.44,,JNL003606,Customer care resolved my issue quickly and the Jonly app feels great now.
